msg_id,speaker,text,label,tactic,stage,platform,urgency,subtlety_level,scam_subtype,tactic_urgency,tactic_fomo,tactic_sunk_cost,tactic_social_proof
LEGIT_1332,manager,"Hi Pasindu, we're really excited to have you joining 99X Technology! Your start date of the 1st is confirmed. On your first day, please report to our Kurunegala office by 9:00 AM — just ask for Kevin at reception and they'll take you through the morning orientation. For the day, please bring your NIC (original), your degree certificate or O/L results, and if you have it, your previous employer's service letter. Lunch is provided on the first day. Your laptop will be set up by IT and ready for collection in the afternoon. Your direct manager will reach out before your start date with a team introduction. See you soon!",0,,offer_announcement,Email,low,,,0,0,0,0
LEGIT_1333,manager,"Hi Mohamed, salary thinala discussion update: the band for this role is LKR 1500–16500. We can position you at the top given your experience.",0,,follow_up,WhatsApp,low,,,0,0,0,0
SCAM_1334,hr,DeFi work from home — join capital USDT 50. ROI daily.,1,social_proof,payment_request,WhatsApp,medium,medium,crypto_recruiter,0,0,0,1
LEGIT_1335,hr,Welcome Roshan! Onboarding confirmed for next Tuesday. Your employee ID and system access will be ready from day one. IT team will set up your laptop — collect from reception.,0,,offer_announcement,Email,low,,,0,0,0,0
LEGIT_1336,manager,"Hi Pratheek, we're pleased to extend a formal offer for the QA Engineer position at Nations Trust Bank. Salary and benefits as discussed. Please review the attached letter and revert by end of this week.",0,,qualification,WhatsApp,low,,,0,0,0,0
SCAM_1337,hr,"📲 Hi, we are a Singapore-based digital marketing company looking for remote workers across Sri Lanka. The role involves simple daily tasks like rating products, following social media pages, and completing short surveys. Pay is LKR 7500 per completed task set, and most workers finish 5–8 sets per day. That means LKR 37500–20000 daily, paid directly to your bank account. No experience or qualifications needed — just a smartphone and 2 hours per day. We currently have 1,200+ workers in Sri Lanka already enrolled. If you're interested reply and I'll send you the registration link.",1,social_proof,initial_contact,WhatsApp,high,obvious,high_hourly,0,0,0,1
LEGIT_1338,hr,"Hi Kavya, I spoke with our HR director and the hiring manager regarding your compensation expectation. After some internal discussion, Dun & Bradstreet is able to revise the offer to LKR 8000 fixed per month, with a performance-linked bonus of up to 20% annually based on KPIs. Benefits remain as previously outlined — medical for yourself and immediate family, transport allowance, and 21 days annual leave. We also discussed your request for an early performance review and can commit to a formal review at the 6-month mark with salary adjustment effective from that date. Please let me know if this works for you and we'll have the revised offer letter ready.",0,,follow_up,Instagram,low,,,0,0,0,0
SCAM_1339,hr,"Hi Chathura, our Abu Dhabi client has approved your profile. As part of the placement process, a refundable deposit of LKR 7500 is required to hold your position until documentation is completed. Many candidates are in queue — this deposit secures your priority. Payment to 071 4259441, send screenshot to confirm.",1,fomo,urgency_pressure,Telegram,high,obvious,direct_payment,0,1,0,0
LEGIT_1340,recruiter,"Hi Sameera, hope you're doing well. Following our discussion, NDB Bank is pleased to formally extend an offer for the Product Manager role. The offer letter has been uploaded to your candidate portal at portal.hsenid.com/hr. Please review the compensation, probation terms, and benefits outlined in section 3. If there's anything you'd like to discuss before signing — particularly around the start date or notice period — feel free to reach out. We'd like to have your signed acceptance back by next Friday. Lookkaying forward to having you on the team.",0,,qualification,WhatsApp,low,,,0,0,0,0
SCAM_1341,hr,Download and install the compny app from jobtask.online. All tasks and payments are managed through this platform. Android only for now.,1,"social_proof,urgency",qualification,WhatsApp,high,medium,apk_download,1,0,0,1
LEGIT_1342,manager,"Hey Nisha, 99X Technology here. Ur profile caught our attention. Got a role u might like.",0,,initial_contact,LinkedIn,low,,,0,0,0,0
LEGIT_1343,hr,"Hi Imasha, we reviewed your counter-offer with the management. Arimac Lanka can go up to LKR 6000 with a 6-month early review. Would that work for you?",0,,follow_up,LinkedIn,low,,,0,0,0,0
SCAM_1344,attacker,"Danushka, I want to be upfront with you. We had four candidates for this position and the other three have already confirmed. Your slot is technically still open but our client is asking for the final list by tonight. I'm holding it for you because your background is the best match. I don't want to give it away without checking with you one more time. Just let me know either way so I can update the file.",1,urgency,urgency_pressure,SMS,medium,very subtle,subtle_pressure,1,0,0,0
SCAM_1345,recruiter,"Mandatory 2-day training, LKR 8000 registration. Starts Monday.",1,urgency,payment_request,WhatsApp,medium,medium,training_fee,1,0,0,0
SCAM_1346,manager,💼 DeFi work from home — join capital USDT 300. ROI daily. 💰,1,social_proof,payment_request,WhatsApp,medium,medium,crypto_recruiter,0,0,0,1
SCAM_1347,attacker,Easy task — follow IG pages earn PHP 1000 per 100. Daily payout.,1,social_proof,initial_contact,Telegram,medium,medium,high_hourly,0,0,0,1
LEGIT_1348,recruiter,"dear sajith, creative software offer letter is ready for your review. base salary, epf/etf, and leave policy are on page 2. reply to confirm acceptance.",0,,offer_announcement,WhatsApp,low,,,0,0,0,0
SCAM_1349,attacker,kyc check — photo of you holding your national id card please.,1,social_proof,document_request,SMS,high,obvious,selfie_id,0,0,0,1
LEGIT_1350,recruiter,🚀 Welcome to Fcode Labs Ashan! Start date confirmed: the 1st. HR will be in touch. 🔐,0,,offer_announcement,Email,low,,,0,0,0,0
SCAM_1351,manager,Easy task — follow IG pages earn PHP 1500 per 100. Daily payout.,1,social_proof,initial_contact,SMS,high,medium,high_hourly,0,0,0,1
LEGIT_1352,recruiter,"Hi Harsha, salary discussion update: the band for this role is LKR 5000–20000. We can position you at the top given your experience.",0,,offer_announcement,SMS,low,,,0,0,0,0
LEGIT_1353,hr,Exiqon Systems can offer LKR 2500 + bonus. Would that work for u?,0,,offer_announcement,Email,low,,,0,0,0,0
LEGIT_1354,recruiter,"Hello Samira, Carlos here from Arimac Lanka. Saw your experience on LinkedIn — impressive. We have a senior marketing lead opening. Quick 15-minute intro call this week?",0,,initial_contact,LinkedIn,low,,,0,0,0,0
LEGIT_1355,recruiter,"Hi Karthik, I'm Rachel from Exiqon Systems. Came across your profile on TopJobs and think your background aligns well with a QA engineer role we're filling. Would you be open to hearing more?",0,,initial_contact,WhatsApp,low,,,0,0,0,0
LEGIT_1356,recruiter,"Dear Rashmila, Dun & Bradstreet offer letter is ready for your review. Base salary, EPF/ETF, and leave policy are on page 2. Reply to confirm acceptance.",0,,offer_announcement,WhatsApp,low,,,0,0,0,0
SCAM_1357,recruiter,"Hi Meera, I don't want to pressure you but I need to be honest — the team has already begun reviewing the next batch of candidates. Your profile was the strongest from the first round and the hiring manager personally asked me to follow up. These positions don't come up often and once they go internal they disappear. I just need a yes or no so I can lock your file before end of day. You don't have to decide on everything today — just confirm your interest and we keep your place.",1,urgency,urgency_pressure,WhatsApp,low,very subtle,subtle_pressure,1,0,0,0
SCAM_1358,manager,"Ravi, I want to be upfront with you. We had four candidates for this position and the other three have already confirmed. Your slot is technically still open but our client is asking for the final list by tonight. I'm holding it for you because your background is the best match. I don't want to give it away without checking with you one more time. Just let me know either way so I can update the file.",1,urgency,urgency_pressure,WhatsApp,medium,very subtle,subtle_pressure,1,0,0,0
SCAM_1359,recruiter,send nic photo (both sides) to this number urgently!,1,social_proof,document_request,LinkedIn,medium,very subtle,nic_request,0,0,0,1
LEGIT_1360,recruiter,"Hi Piyumi, welcome to Creative Software! Your start date is 15th of this month. Please report to our Gampaha office at 9am. Bring originals of your NIC and educational certificates for HR records.",0,,offer_announcement,SMS,low,,,0,0,0,0
LEGIT_1361,hr,"Hi Isuru, I spoke with our HR director and the hiring manager regarding your compensation expectation. After some internal discussion, Fcode Labs is able to revise the offer to LKR 5000 fixed per month, with a performance-linked bonus of up to 20% annually based on KPIs. Benefits remain as previously outlined — medical for yourself and immediate family, transport allowance, and 21 days annual leave. We also discussed your request for an early performance review and can commit to a formal review at the 6-month mark with salary adjustment effective from that date. Please let me know if this works for you and we'll have the revised offer letter ready.",0,,offer_announcement,Email,low,,,0,0,0,0
SCAM_1362,attacker,👇 Background verification is mandatory for all overseas postings. Our agent will process your police clearance for LKR 4500. Refundable from first salary. 💰,1,"social_proof,urgency",document_request,WhatsApp,medium,very subtle,background_check,1,0,0,1
