msg_id,speaker,text,label,tactic_urgency,tactic_fomo,tactic_sunk_cost,tactic_social_proof,has_tactic,tactic_clean,stage,platform,urgency
520,recruiter,"Subject: HR Director Search - Colombo | Confidential Dear [CANDIDATE_NAME], [RECRUITER_NAME] from [COMPANY_NAME] Executive Search. We've been retained for a confidential HR Director search (LKR 680,000-800,000/month, Colombo 01, listed company). I'm writing because your profile appeared in our search and your background is genuinely relevant. I won't give you the company name on email - but I can share that we've successfully placed 3 senior HR leaders with this same client group in the past 5 years. All three are still active. The Group CEO reviews the final shortlist personally. This is a serious mandate and I only contact candidates I believe have a real chance. My shortlist for this search has 6 names. Yours is one of them. Would you be willing to have a confidential call this week? [RECRUITER_NAME] | [COMPANY_NAME]",1,0,0,0,1,1,social_proof,hook,Email,3
521,recruiter,"Subject: QAR 10,200/month | Network Architect | Qatar Hello [CANDIDATE_NAME], [RECRUITER_NAME] from [COMPANY_NAME] Gulf Recruitment. Quick and transparent message. We have placed 18 network professionals in Qatar in the past 3 years. 15 are still active. The average time-to-offer from first contact in our process is 18 days - we move fast and don't waste your time. Opening: Network Architect, Doha, QAR 10,200/month + housing + annual flight. The client is a regional telecom group. The Head of Network Architecture previously worked for Ericsson and is known as a rigorous but fair interviewer. I've reviewed 22 candidate profiles for this role. I'm reaching out to 4. Your CCNP Enterprise and SD-WAN experience put you in that group. Please reply if you're interested and I'll share the full JD and process timeline. [RECRUITER_NAME]",1,0,0,0,1,1,social_proof,hook,Email,2
522,recruiter,"Subject: Data Analyst - GBP 3,900/month | Remote UK Hi [CANDIDATE_NAME], [RECRUITER_NAME] from [COMPANY_NAME]. We're a small specialist firm - 8 people - that has placed 31 SL professionals in GBP remote roles since 2021. I want to share what some of them have said. One candidate from Kandy, a data analyst, wrote me 6 months after joining: ""I genuinely didn't believe remote USD/GBP work was accessible from Sri Lanka until you placed me. Now I tell everyone it's real."" She's given me permission to share her LinkedIn profile if you want to verify. The role: Data Analyst, GBP 3,900/month, UK e-commerce company, fully remote. Power BI, SQL, Python stack. Your profile fits this well. Interested? [RECRUITER_NAME] | [COMPANY_NAME]",1,0,0,0,1,1,social_proof,hook,Email,2
523,recruiter,"Subject: Shortlisting update - Product Manager role Dear [CANDIDATE_NAME], I'm [RECRUITER_NAME], recruiting for a Product Manager opening at [COMPANY_NAME] (LKR 500,000/month, Colombo 01 hybrid, Series B startup). The CEO reviewed 14 PM profiles today. He shortlisted 4 for first conversations. Your profile is one of the 4 - specifically because of your work on [PREVIOUS_COMPANY]'s mobile product, which he said showed the kind of outcome-orientation he looks for. Context on the company: they raised USD 4.5M in their last round, have 65 employees, and their Head of Product (current) was hired through a similar process 2 years ago and is still with them. The CEO conducts first conversations personally - usually 30 minutes, very conversational. Are you available this week or early next week? [RECRUITER_NAME]",1,1,0,0,1,1,"social_proof,urgency",hook,Email,3
524,other,"Subject: MYR 13,500/month | IT Solutions Manager | Kuala Lumpur Dear [CANDIDATE_NAME], [RECRUITER_NAME] from [COMPANY_NAME] - a Colombo-based firm with a Malaysia placement desk. I want to be transparent about our track record in Malaysia. We've placed 27 Sri Lankan IT professionals in KL in the past 4 years. 23 are still employed by the same employer. Four have since obtained Malaysian PR. One of them - a solutions manager we placed in 2021 - is now the Head of IT at his company. Current opening: IT Solutions Manager, Kuala Lumpur, MYR 13,500/month + housing allowance + annual flight. The client is a Malaysian bank. The Head of Technology reviewed our last shortlist and specifically requested Sri Lankan candidates again. Your solutions architecture background is a strong match. Shall I present your profile? [RECRUITER_NAME]",1,0,0,0,1,1,social_proof,hook,Email,2
525,recruiter,"Subject: Confidential - CFO Search | LKR 900,000+ | Listed Company Dear [CANDIDATE_NAME], I'm [RECRUITER_NAME], Partner at [COMPANY_NAME] Executive Search. We handle board-level mandates for listed and private companies across Sri Lanka. This message is strictly confidential. We've been retained by the board of a listed conglomerate to identify a CFO (LKR 900,000-1,100,000/month + ESOP). The current CFO is transitioning after 8 years. The Chairman reviewed our initial long list personally and has approved reaching out to 6 individuals for a preliminary conversation. You are one of them. Our track record in CFO placements: 9 successful CFO/Finance Director mandates in the past 5 years. 7 of those individuals are still in their roles. Two have since joined boards. This requires complete discretion. Please reply only to this email address. [RECRUITER_NAME] | [COMPANY_NAME] Executive Search",1,0,0,0,1,1,social_proof,hook,Email,3
526,hr,"Subject: Application Received - Shortlisted | Senior Java Developer Dear [CANDIDATE_NAME], Thank you for applying to the Senior Java Developer role at [COMPANY_NAME]. I am writing to confirm that your application has been shortlisted. We received 142 applications for this role. 9 candidates have been selected for technical screening. You are among the 9. Some context about the hiring process: our CTO personally conducts the technical interview for all senior developer hires. He has a very direct style and values problem-solving over textbook answers. Of the 6 senior developers he has hired in the past 2 years, 5 are still with us - 2 have moved into tech lead positions. The company: [COMPANY_NAME] is a UK-invested fintech with 90 engineers and a strong product roadmap. We've been awarded Great Place to Work certification for 2 consecutive years. Please reply with your availability for a 60-minute technical call next week. [RECRUITER_NAME] HR Department | [COMPANY_NAME]",1,0,0,0,1,1,social_proof,hook,Email,3
527,recruiter,"Hii [CANDIDATE_NAME] 😊 This is [RECRUITER_NAME] from [COMPANY_NAME]. Sorry for Telegram message - LinkedIn difficult to communicate fast. I need to tell u something honestly. I placed 31 people in remote jobs last year. 27 still working. 4 promoted. My success rate is real and I take it seriously because these are people's livelihoods. I have opening for Senior QA Engineer. CAD 6,400/month. Canadian startup. Remote from anywhere. Your testing background - I checked your LinkedIn - is strong match. Only 3 candidates I am shortlisting for this. Can we do 10-minute call today or tomorrow? I won't waste your time.",1,1,1,0,1,1,"social_proof,urgency,fomo",hook,Telegram,3
528,recruiter,"Hello [CANDIDATE_NAME] 🙏 [RECRUITER_NAME] from [COMPANY_NAME] international recruitment this side. I want to share something with you. One of my SL candidates - developer from Gampaha - he sent me message last month. He said ""anna before I earn LKR 95,000. Now USD 2,800 from home. My life completely changed"". He gave permission for me to share this. Before I gave him the same role I'm telling u now. Backend Developer. Remote. USD 2,850/month. Same company. Same process. They want another SL dev. Are you interested? I can connect u with him also if u want real feedback 😊",1,0,0,0,1,1,social_proof,hook,WhatsApp,2
529,recruiter,"Hi [CANDIDATE_NAME] good morning! [RECRUITER_NAME] here, IT recruitment. Sorry for direct WA - got your number through professional network. This client - Singapore fintech - they hired 4 SL engineers before through me. All 4 gave good feedback about company. One of them just got promoted to senior engineer after 11 months. They need one more engineer now. Cloud Engineer. SGD 6,100/month. Remote from SL. Hiring manager know SL engineers are good quality - so he prefer SL candidate again. You have good chance here. Want me to put your name forward?",1,0,0,0,1,1,social_proof,hook,WhatsApp,3
530,recruiter,"[CANDIDATE_NAME] da 👋 [RECRUITER_NAME] - I do placements for Gulf market, 9 years experience. Real talk. My last 5 SL candidates I sent to UAE - all 5 got offers. Not one rejection. This is because I only send profiles when I'm confident. I don't send random applications. Right now I want to send your profile for IT Manager role. Dubai. AED 14,500/month + housing. Client is government-linked group - stable and serious employer. I looked at your background. I'm confident. But need your permission first to proceed. Are you open? Reply here or call me.",1,1,0,0,1,1,"social_proof,urgency",hook,WhatsApp,3
531,recruiter,"Good evening [CANDIDATE_NAME] 🙏 [RECRUITER_NAME] from [COMPANY_NAME] this side. Small boutique firm, Colombo. I know small firm sounds less impressive but let me share our actual record. 19 successful IT placements last year. 17 still active. 3 of my placed candidates referred their friends to me afterwards - that's the real metric. I have a LKR 420,000/month Data Engineer role in Colombo 01. Hybrid. Funded startup, strong product team. CTO himself told me he prefers candidates who come through trusted recruiters over job board applicants. He said shortlist from me gets priority consideration. Your profile fit this role very well. Shall I send JD?",1,0,0,0,1,1,social_proof,hook,WhatsApp,2
532,recruiter,"Hii [CANDIDATE_NAME] 😊 [RECRUITER_NAME] here from [COMPANY_NAME]. Telegram la message kala - sorry for that. But I have something real for you so wanted to reach directly. We placed 8 finance professionals in Malaysia last 2 years. All earning good. One lady from Colombo, she was earning LKR 135,000 here. Now MYR 11,200 in KL - that is almost LKR 750,000. She told me she is very happy. I have Senior Accountant opening. MYR 10,500/month. KL. Housing provided. 2-year contract. Finance background like yours - this is strong match. Can we talk today or this week?",1,1,0,0,1,1,"social_proof,urgency",hook,Telegram,2
533,recruiter,"Hello [CANDIDATE_NAME] [RECRUITER_NAME] from [COMPANY_NAME]. I run tech placements for SL professionals, remote and Gulf. Something I want tell u because I think it's important. I never send a candidate I'm not confident about. My personal placement success rate is 81% - meaning if I submit your profile, more than 8 out of 10 times it results in an offer. That's why I'm careful who I reach out to. I reviewed your profile. I want to reach out. Role: Senior Infrastructure Engineer. Bahrain. BHD 1,650/month + accommodation. Stable government-linked employer. Can I present your profile this week?",1,0,0,0,1,1,social_proof,hook,WhatsApp,3
534,recruiter,"Hi [CANDIDATE_NAME] 🙏 [RECRUITER_NAME] this is from [COMPANY_NAME]. I'll share something first before I ask anything. We placed a developer from Matara last year - he was earning LKR 78,000. We placed him in a remote EUR role. Now he earns EUR 3,800/month from same house in Matara. He allows me to share his number for reference. Also placed 5 others in similar EUR remote roles - all still active. Current opening: PHP Full Stack Developer. EUR 3,600/month. Remote. Dutch company. Your stack matches what they need. 2 other SL candidates already shortlisted. Slot still open. Shall I add your profile?",1,0,0,0,1,1,social_proof,hook,Telegram,3
