company_name,website_url,label,website_alive,valid_website,has_about,has_contact,subdomain_count,domain_length,content_length,scam_score,has_https,domain_age_days,has_privacy_policy,has_terms,has_payment_risk,has_urgency_language,content_score,is_registered,review_score,review_count,has_glassdoor,has_indeed,has_trustpilot,has_negative_reviews,has_positive_reviews,email_type_encoded,has_suspicious_tld,is_http_only,trust_score,suspicion_score
ARPICO INSURANCE PLC,https://www.arpicoinsurance.com,1,1,1,0,0,2,23,58,0,1,60.0,1,0,0,0,0.0,1,0.5,0,0,0,0,0,0,2,0,0,4,0
hewlett-packard,https://www.hpe.com,1,0,1,0,0,2,11,0,0,1,60.0,0,0,0,0,0.0,1,0.5,5,0,0,0,0,0,1,0,0,2,0
saic,https://www.saic.com,1,1,1,1,1,2,12,8348,0,1,60.0,0,0,0,0,0.0,1,0.5,5,0,0,0,0,0,1,0,0,5,0
Elite Business Opportunities,https://www.elite-business-opportu.io,0,1,1,0,1,2,29,828,2,0,143.0,0,0,1,1,18.16,0,0.0,0,0,0,0,0,0,2,1,1,2,5
Royal Earning Agency,https://www.royal-earning-agency.org,0,1,1,0,1,1,28,3100,1,0,124.0,1,1,1,1,22.98,0,0.0,0,0,0,0,0,0,1,1,1,1,4
commonwealth bank,https://www.commbank.com.au,1,1,1,1,1,3,19,9664,1,1,60.0,0,1,0,1,37.87,1,0.5,10,1,0,1,1,1,1,0,0,10,2
Diamond Ventures Group 546,https://www.diamond-ventures-group.io,0,1,1,1,0,1,29,2613,1,1,77.0,0,0,0,0,8.47,1,0.0,0,0,0,0,0,0,1,1,0,3,3
Atlassian,https://www.atlassian.com,1,1,1,0,1,2,17,16274,0,1,60.0,1,0,0,0,0.0,1,0.23,5,0,0,0,1,0,2,0,0,5,1
verbum traducciÃ³n y ediciÃ³n,https://infinityuniverse.com,1,1,1,0,1,1,20,12739,0,1,60.0,1,0,0,0,31.5,1,0.19,20,0,0,0,1,0,1,0,0,5,1
Zero Risk Watch Earn Earn,https://www.zero-risk-watch-earn-e.org,0,1,1,0,0,3,30,1301,2,1,47.0,1,0,0,0,11.53,0,0.0,0,0,0,1,0,0,1,1,0,3,1
RAIGAM WAYAMBA SALTERNS PLC,https://rambodafallshotel.neohotelier.com,1,1,1,1,0,2,33,5907,0,1,60.0,0,0,0,0,3.72,1,0.5,0,0,0,0,0,0,1,0,0,4,0
Daily Holdings Payment Lanka,https://www.daily-holdings-payment.site,0,1,1,1,0,1,31,845,2,0,136.0,0,1,1,1,32.95,0,0.32,1,0,0,0,1,0,1,1,1,4,3
OVERSEAS REALTY (CEYLON) PLC,https://www.palmgardenvillagehotel.com,1,1,1,1,1,2,30,2807,0,1,60.0,0,0,0,0,39.58,1,0.5,5,0,0,0,0,0,0,0,0,5,0
Service Hourly Earn Online,http://www.service-hourly-earn-on.club,0,1,1,1,1,2,31,3896,4,1,75.0,0,1,0,1,31.32,0,0.0,0,0,0,0,0,0,2,1,0,1,3
High Return Crypto Lanka,http://www.high-return-crypto-lan.site,0,1,1,1,0,2,31,978,5,1,33.0,0,0,0,1,31.6,0,0.3,1,0,0,0,1,0,1,1,0,2,4
DIPPED PRODUCTS PLC,,1,0,0,1,1,2,17,18686,0,0,60.0,0,0,0,0,0.0,0,0.5,0,0,0,0,0,0,1,0,1,2,1
Mega Earning Consultants,https://www.mega-earning-consultan.org,0,1,1,1,0,1,30,3375,5,0,60.0,0,1,0,1,23.36,0,0.0,0,0,0,0,0,0,2,1,1,3,2
CEYLON TEA BROKERS PLC,https://ceylonteabrokers.com,1,1,1,1,1,1,20,11611,0,1,60.0,0,0,0,0,15.16,1,0.58,15,0,0,0,1,0,2,0,0,6,1
Service No Investment Needed,https://www.service-no-investment.org,0,1,1,1,1,1,29,2142,4,1,179.0,1,1,1,0,30.59,1,0.19,2,0,0,0,1,0,1,1,0,2,3
WEALTHTRUST SECURITIES PLC,https://windforce.lk,1,1,1,1,1,1,12,6821,0,1,60.0,0,0,0,0,18.14,1,0.23,5,0,0,0,1,0,2,0,0,5,1
publix super markets,https://www.publix.com,1,1,1,0,1,2,14,25612,0,1,60.0,1,1,0,0,35.93,1,0.15,5,0,0,0,1,0,1,0,0,6,1
CONVENIENCE FOODS LANKA PLC,,1,0,0,1,1,2,17,18686,0,0,60.0,0,0,0,0,0.0,0,0.05,10,0,0,0,1,0,1,0,1,2,2
tech mahindra,https://www.techmahindra.com,1,1,1,1,1,2,20,19899,0,1,60.0,0,1,0,0,0.0,1,0.5,0,0,0,0,0,0,1,0,0,6,0
Guaranteed Import Salary,https://www.guaranteed-import-sala.club,0,1,1,0,1,3,31,2101,5,0,69.0,1,0,1,1,8.97,1,0.28,2,0,0,0,1,0,1,1,1,3,3
KOTAGALA PLANTATIONS PLC,https://www.tripadvisor.com,1,0,1,0,0,2,19,59,0,1,60.0,0,0,0,0,0.0,1,0.71,5,0,0,1,0,1,1,0,0,4,0
CITY HOUSING & REAL ESTATE CO. PLC,,1,0,0,0,0,2,14,52,0,0,60.0,0,0,0,0,0.0,0,0.5,0,0,0,0,0,0,1,0,1,0,1
Import 50000 Per Month,https://www.import-50000-per-month.net,0,1,1,0,0,1,30,3896,4,0,85.0,0,0,1,0,33.52,0,0.0,0,0,0,0,0,0,1,1,1,4,2
Diamond Ventures Group 239,https://www.diamond-ventures-group.site,0,1,1,0,0,1,31,2783,2,0,68.0,0,0,1,0,8.57,0,0.0,0,0,0,0,0,0,2,0,1,3,2
genentech,https://www.gene.com,1,1,1,1,1,2,12,2099,0,1,60.0,1,0,0,0,0.0,1,0.76,20,0,0,0,0,1,2,0,0,8,0
particular,https://www.careers360.com,1,1,1,1,1,2,18,15413,0,1,60.0,1,0,0,0,0.0,1,0.5,5,0,0,0,0,0,1,0,0,6,0
linkedin,https://deepdecide.com,1,1,1,1,1,1,14,6345,0,1,60.0,0,0,0,0,31.73,1,0.09,10,1,0,1,1,1,1,0,0,8,1
sabic,https://www.sabic.com,1,0,1,1,1,2,13,7875,0,1,60.0,0,1,0,0,0.0,1,0.15,5,0,0,0,1,0,1,0,0,5,1
MERCANTILE INVESTMENTS AND FINANCE PLC,,1,0,0,1,1,2,17,21259,0,0,60.0,0,0,0,0,0.0,0,0.5,5,0,0,0,0,0,1,0,1,2,1
TRANS ASIA HOTELS PLC,,1,0,0,1,1,2,17,18686,0,0,60.0,0,0,0,0,0.0,0,0.46,5,0,0,0,1,0,1,0,1,3,2
Profit Agent Wanted Lanka,https://www.profit-agent-wanted-la.info,0,1,1,1,0,2,31,1250,3,1,108.0,0,0,1,1,14.79,0,0.24,2,0,0,0,1,0,1,1,0,3,4
Work From Home Retail Lanka,http://www.work-from-home-retail.xyz,0,1,1,0,0,1,29,1210,1,0,19.0,1,1,1,1,13.81,0,0.11,1,0,0,0,0,0,1,1,1,4,3
SERENDIB HOTELS PLC,https://www.grandserendibhotel.com,1,1,1,1,1,2,26,5318,0,1,60.0,0,0,0,0,45.88,1,0.03,5,0,0,0,1,1,2,0,0,6,1
fidelity investments,https://www.fidelity.com,1,1,1,0,0,2,16,225,0,1,60.0,0,0,0,0,14.08,1,0.5,5,0,0,0,0,0,1,0,0,3,0
Digital Career Hub,https://www.digital-career-hub.site,0,1,1,0,0,3,27,2126,4,1,141.0,1,0,1,1,20.94,0,0.24,1,0,0,0,1,0,1,1,0,5,3
sncf,https://www.sncf-connect.com,1,0,1,0,0,2,20,8572,0,1,60.0,0,0,0,0,8.37,1,0.5,0,0,0,0,0,0,1,0,0,2,0
HAYLEYS FABRIC PLC,https://www.hayleysfabric.com,1,0,1,1,1,2,21,9527,0,1,60.0,0,1,0,0,0.0,1,0.5,5,0,0,0,0,0,1,0,0,5,0
banco do brasil,https://www.britannica.com,1,1,1,0,1,2,18,11910,0,1,60.0,1,1,0,0,10.9,1,0.5,0,0,0,0,0,0,1,0,0,6,0
Consultancy WhatsApp Jobs,http://www.consultancy-whatsapp-j.net,0,1,1,0,0,2,30,2321,3,0,171.0,1,1,1,1,19.92,0,0.0,0,0,0,0,0,0,2,1,1,3,2
teksystems,https://www.teksystems.com,1,0,1,0,0,2,18,907,0,1,60.0,0,1,0,0,0.0,1,0.5,10,1,1,0,0,0,1,0,0,5,0
ecolab,https://www.ecolab.com,1,0,1,0,0,2,14,0,0,1,60.0,0,0,0,0,0.0,1,0.73,5,0,0,0,0,1,1,0,0,4,0
capital one,https://www.capitalone.com,1,1,1,1,1,2,18,11576,0,1,60.0,0,0,0,0,0.0,1,0.5,5,0,0,0,0,0,1,0,0,5,0
fujitsu,https://global.fujitsu,1,1,1,1,1,1,14,16450,0,1,60.0,0,1,0,0,0.0,1,0.5,0,0,0,0,0,0,1,0,0,6,0
Lucky Marketing Global,https://www.lucky-marketing-global.com,0,1,1,0,1,3,30,3107,2,0,27.0,1,0,1,1,7.13,0,0.0,0,0,1,0,0,1,1,0,1,1,2
Forex Crypto Solutions,https://www.forex-crypto-solutions.online,0,1,1,1,0,1,33,1638,4,0,48.0,1,0,1,0,18.2,1,0.28,1,0,0,0,1,0,1,0,1,2,4
Easy Trading Work From Home,http://www.easy-trading-work-from.online,0,1,1,1,1,2,33,2701,2,1,167.0,0,0,1,0,32.35,0,0.25,2,0,0,0,1,0,1,1,0,1,4
Instant Agency Payment Lanka,https://www.instant-agency-payment.club,0,1,1,1,1,2,31,834,4,1,60.0,1,0,1,0,7.17,1,0.29,1,0,0,0,1,0,1,1,0,3,3
HORANA PLANTATIONS PLC,https://www.sigiriyajungles.com,1,0,1,0,0,2,23,276,0,1,60.0,1,0,0,0,0.0,1,0.06,20,0,0,0,1,1,2,0,0,5,1
delphi,https://delphi.embarcadero.com,1,1,1,0,0,2,22,35814,0,1,60.0,0,0,0,0,18.41,1,0.5,0,0,0,0,0,0,1,0,0,3,0
technip,https://www.ten.com,1,1,1,1,1,2,11,6931,0,1,60.0,1,0,0,0,0.0,1,0.23,5,1,1,0,1,0,1,0,0,8,1
HAYCARB PLC,https://www.haycarb.com,1,1,1,0,1,2,15,20801,0,1,60.0,1,1,0,0,0.0,1,0.5,5,0,0,0,0,0,1,0,0,6,0
johnson controls,https://www.johnsoncontrols.com,1,1,1,1,1,2,23,18945,0,1,60.0,0,0,0,0,0.0,1,0.5,0,0,0,0,0,0,1,0,0,5,0
orange business services,https://www.orange-business.com,1,1,1,1,1,2,23,31304,0,1,60.0,1,1,0,0,0.0,1,0.5,5,0,0,0,0,0,1,0,0,7,0
Royal Bonus Agency 894,https://www.royal-bonus-agency-894.net,0,1,1,1,1,1,30,2856,2,1,130.0,0,0,1,0,8.56,0,0.13,2,0,0,0,1,1,1,1,0,0,3
Agency Doubling Scheme,https://www.agency-doubling-scheme.io,0,1,1,0,1,2,29,1484,1,0,47.0,1,0,0,1,23.0,0,0.0,0,0,0,0,0,0,1,0,1,3,3
CARSON CUMBERBATCH PLC,https://www.carsoncumberbatch.com,1,1,1,1,1,2,25,18841,0,1,60.0,1,0,0,0,22.25,1,0.5,5,0,0,0,0,0,2,0,0,6,0
telstra,https://www.telstra.com.au,1,1,1,1,1,3,18,11167,0,1,60.0,0,1,0,0,53.09,1,0.5,5,1,1,0,0,0,1,0,0,8,0
airtel,https://i.airtel.in,1,1,1,0,0,2,11,101,0,1,60.0,0,0,0,0,56.25,1,0.5,5,0,0,0,0,0,1,0,0,3,0
eni,https://oil-gas.net,1,1,1,1,1,1,11,8337,0,1,60.0,1,0,0,0,0.0,1,0.09,10,0,0,0,1,0,2,0,0,6,1
HAYLEYS LEISURE PLC,https://www.hayleys.com,1,1,1,1,1,2,15,25190,0,1,60.0,0,0,0,0,0.0,1,0.28,10,0,0,0,1,0,2,0,0,6,1
alstom,https://www.alstom.com,1,1,1,1,0,2,14,27499,0,1,60.0,0,0,1,0,0.0,1,0.5,5,0,0,0,0,0,1,0,0,4,1
E-Income Global,http://www.e-income-global.club,0,1,1,0,1,3,24,1182,3,1,131.0,0,0,1,1,27.17,0,0.32,1,0,0,0,0,0,1,1,0,3,4
arcelormittal,https://www.gem.wiki,1,1,1,1,0,2,12,8055,0,1,60.0,1,0,0,0,31.32,1,0.5,0,0,0,0,0,0,1,0,0,5,0
EXTERMINATORS PLC,,1,0,0,1,1,2,9,36639,1,0,60.0,0,0,0,0,0.0,0,0.28,10,0,0,0,1,0,1,0,1,3,2
bbva,https://www.bbva.com,1,1,1,1,1,2,12,10287,0,1,60.0,0,0,0,0,0.0,1,0.5,10,0,0,0,0,0,1,0,0,5,0
amazon,https://www.aboutamazon.eu,1,1,1,1,0,2,18,14103,0,1,60.0,0,0,0,0,0.0,1,0.17,10,0,0,0,1,0,1,0,0,4,1
THE NUWARA ELIYA HOTELS COMPANY PLC,,1,0,0,0,0,2,14,52,0,0,60.0,0,0,0,0,0.0,0,0.5,0,0,0,0,0,0,1,0,1,0,1
philip morris international,https://www.pmi.com,1,1,1,1,1,2,11,27611,0,1,60.0,0,1,0,0,0.0,1,0.75,5,0,0,0,0,0,1,0,0,7,0
re/max,https://www.remax.com,1,0,1,0,0,2,13,581,0,1,60.0,1,1,0,0,7.82,1,0.15,10,0,0,0,1,0,1,0,0,4,1
WFH Service Sri Lanka,https://www.wfh-service-sri-lanka.biz,0,1,1,1,0,1,29,1337,4,0,179.0,1,1,0,0,32.65,1,0.33,2,0,0,0,1,0,1,1,1,3,3
skanska,https://www.skanska.com,1,1,1,0,0,2,15,106,0,1,60.0,0,0,0,0,33.58,1,0.5,0,0,0,0,0,0,1,0,0,3,0
Global Sales Solutions,https://www.global-sales-solutions.org,0,1,1,1,1,3,30,3474,1,1,46.0,0,0,1,1,28.72,0,0.21,2,0,0,0,1,0,1,1,0,1,3
C T LAND DEVELOPMENT PLC,,1,0,0,1,1,2,17,18686,0,0,60.0,0,0,0,0,0.0,0,0.55,5,0,0,0,1,1,1,0,1,4,2
Dropbox,https://www.dropbox.com,1,1,1,1,1,2,15,5001,0,1,60.0,0,0,0,0,0.0,1,0.07,15,0,0,0,1,0,2,0,0,5,1
Clicking International BV 400,https://www.clicking-international.net,0,1,1,0,1,1,30,3784,2,1,167.0,0,1,1,1,24.64,0,0.0,0,0,0,0,0,0,2,1,0,4,1
Income Passive Income,https://www.income-passive-income.io,0,1,1,0,0,3,28,3325,1,1,86.0,1,0,0,1,25.3,0,0.21,1,0,0,0,0,0,2,1,0,4,3
Commerce Referral Income,https://www.commerce-referral-inco.online,0,1,1,0,1,3,33,2374,5,1,40.0,0,0,1,1,26.45,0,0.15,1,0,0,0,1,0,1,1,0,2,3
auchan,https://www.auchan-retail.com,1,1,1,0,1,2,21,6429,0,1,60.0,0,0,0,0,51.12,1,0.5,10,0,0,0,0,0,1,0,0,4,0
NAMUNUKULA PLANTATIONS PLC,https://www.nationlanka.com,1,1,1,0,0,2,19,1360,0,1,60.0,0,0,0,0,9.01,1,0.5,0,0,0,0,0,0,1,0,0,3,0
ELPITIYA PLANTATIONS PLC,https://www.elpitiya.com,1,1,1,0,1,2,16,8941,0,1,60.0,0,0,0,0,14.66,1,0.2,20,0,0,0,1,0,2,0,0,4,1
ACL PLASTICS PLC,https://acl.lk,1,0,1,0,1,1,6,28226,0,1,60.0,0,1,0,0,21.87,1,0.75,10,0,0,0,0,0,2,0,0,5,0
sopra steria,https://www.soprasteria.in,1,1,1,1,0,2,18,4772,0,1,60.0,0,1,0,0,0.0,1,0.23,5,0,0,0,1,0,1,0,0,5,1
Investment Ponzi Investments,https://www.investment-ponzi-inves.io,0,1,1,1,1,3,29,2669,2,0,49.0,1,1,1,1,26.17,1,0.0,0,0,0,0,0,0,1,0,1,2,5
the dow chemical company,https://www.dow.com,1,1,1,0,0,2,11,3452,0,1,60.0,0,0,0,0,56.83,1,0.5,0,0,0,0,0,0,1,0,0,3,0
CAPITAL ALLIANCE HOLDINGS PLC,,1,0,0,1,1,2,9,36639,1,0,60.0,0,0,0,0,0.0,0,0.5,5,0,0,0,0,0,1,0,1,2,1
THE COLOMBO FORT LAND AND BUILDING PLC,https://www.fortressresortandspa.com,1,1,1,1,1,2,28,17246,0,1,60.0,1,1,0,0,0.0,1,0.5,5,0,0,0,0,0,2,0,0,7,0
Earn Consultancy Daily,https://www.earn-consultancy-daily.io,0,1,1,1,1,2,29,1680,3,0,19.0,0,1,1,1,11.98,0,0.31,1,0,0,0,1,0,1,1,1,2,5
Diamond Clicking Group,https://www.diamond-clicking-group.biz,0,1,1,1,0,1,30,2251,4,0,49.0,0,0,1,1,11.21,0,0.2,2,0,0,0,1,1,1,0,1,3,4
l'orÃ©al,https://www.statshow.com,1,1,1,1,0,2,16,3123,0,1,60.0,0,1,0,0,23.54,1,0.5,5,0,0,0,0,0,1,0,0,5,0
Delivery International Opportunities,https://www.delivery-international.org,0,1,1,1,1,2,30,2367,4,1,39.0,0,0,1,0,19.06,0,0.0,0,0,0,0,0,0,2,1,0,2,1
intesa sanpaolo,https://group.intesasanpaolo.com,1,1,1,0,0,2,24,31749,0,1,60.0,0,0,0,0,0.0,1,0.19,20,0,0,0,1,0,1,0,0,3,1
Clicking Crypto Solutions,http://www.clicking-crypto-soluti.site,0,1,1,1,1,1,31,3453,1,0,46.0,0,0,1,0,21.56,0,0.24,2,0,0,0,1,0,2,1,1,3,4
Chevron Lubricants Lanka PLC,https://www.chevronlubricants.lk,1,0,1,0,0,2,24,0,0,1,60.0,0,0,0,0,0.0,1,0.5,5,0,0,0,0,0,1,0,0,2,0
Secret Reward Method Lanka,http://www.secret-reward-method-l.com,0,1,1,1,1,2,30,1070,5,0,163.0,0,1,0,1,20.39,0,0.0,0,0,0,0,0,0,1,0,1,3,1
Melstacorp PLC,https://www.melstacorp.com,1,1,1,0,1,2,18,7888,0,1,60.0,0,0,0,0,26.67,1,0.5,10,0,0,0,0,0,2,0,0,4,0
KELANI TYRES PLC,https://www.kvpl.com,1,1,1,1,1,2,12,4487,0,1,60.0,0,0,0,0,26.7,1,0.74,5,0,0,0,0,1,2,0,0,6,0
los angeles unified school district,https://lausdschoology.azurewebsites.net,1,1,1,0,0,2,32,816,0,1,60.0,0,0,0,0,0.0,1,0.5,10,0,0,0,0,0,1,0,0,3,0
CAL FIVE YEAR OPTIMUM FUND ,https://cal.lk,1,1,1,1,1,1,6,13609,0,1,60.0,1,0,0,0,0.0,1,0.07,5,0,0,0,1,1,2,0,0,7,1
E-Tourism Global,https://www.e-tourism-global.club,0,1,1,1,0,1,25,1546,4,1,122.0,0,1,0,0,30.86,1,0.31,1,0,0,0,1,0,1,1,0,1,4
baxter international inc.,https://finviz.com,1,0,1,0,1,1,10,8769,0,1,60.0,0,0,1,0,55.87,1,0.23,5,1,1,0,1,0,1,0,0,5,2
emerson automation solutions,https://www.emerson.com,1,1,1,1,1,2,15,9657,0,1,60.0,0,1,0,0,0.0,1,0.21,10,0,0,0,1,0,1,0,0,6,1
banco santander,https://www.santanderbank.com,1,1,1,1,0,2,21,10229,0,1,60.0,1,1,1,0,34.96,1,0.61,10,0,0,0,1,0,1,0,0,7,2
Online Ponzi Investments,http://www.online-ponzi-investmen.online,0,1,1,0,0,3,33,1190,2,1,74.0,1,0,1,1,25.48,0,0.0,0,0,0,0,0,0,1,1,0,3,4
nissan motor corporation,https://www.nissan-global.com,1,1,1,1,0,2,21,5723,0,1,60.0,0,1,0,0,0.0,1,0.21,5,0,0,0,1,0,1,0,0,5,1
unitedhealth group,https://www.unitedhealthgroup.com,1,1,1,1,1,2,25,12196,0,1,60.0,1,1,0,0,16.28,1,0.5,0,0,0,0,0,0,1,0,0,7,0
airbus,https://www.airbus.com,1,1,1,1,1,2,14,14116,0,1,60.0,1,1,0,0,0.0,1,0.5,5,0,0,0,0,0,1,0,0,7,0
99x,https://99x.io,1,1,1,1,1,1,6,4636,0,1,60.0,1,0,0,0,11.93,0,0.5,5,0,0,0,0,0,2,1,0,5,1
AMBEON HOLDINGS PLC,https://ambeonholdings.com,1,0,1,0,0,1,18,164,0,1,60.0,0,0,0,0,8.51,1,0.5,0,0,0,0,0,0,2,0,0,2,0
agilent technologies,https://www.agilent.com,1,0,1,0,0,2,15,226,0,1,60.0,0,0,0,0,29.01,1,0.0,10,1,1,1,1,1,1,0,0,6,1
BIMPUTH LANKA INVESTMENTS PLC,https://bimputh.com,1,1,1,1,1,1,11,6557,0,1,60.0,0,0,0,0,35.07,1,0.5,0,0,0,0,0,0,1,0,0,5,0
Mega Copy Paste Consultants,http://www.mega-copy-paste-consul.com,0,1,1,1,1,3,30,1062,4,0,47.0,1,0,1,1,32.1,0,0.0,0,0,0,0,0,0,2,1,1,2,2
sonatrach,https://tripomatic.com,1,1,1,0,0,1,14,7330,0,1,60.0,1,0,0,0,55.3,1,0.21,10,0,0,0,1,0,2,0,0,4,1
Online Data Entry Online,http://www.online-data-entry-onli.com,0,1,1,0,1,2,30,1649,1,0,18.0,0,1,1,0,24.73,1,0.0,0,0,0,0,0,0,1,0,1,2,3
"ayatama energi, trisco nusantara",https://rocketreach.co,1,0,1,0,0,1,14,95,0,1,60.0,0,0,0,0,0.0,1,0.5,0,0,0,0,0,0,1,0,0,2,0
Diamond Ventures Group,https://www.diamond-ventures-group.net,0,1,1,1,1,2,30,1059,2,1,164.0,0,1,0,1,14.86,0,0.0,0,0,0,0,0,0,2,1,0,1,3
raytheon,https://www.raytheon.com,1,1,1,0,1,2,16,3042,0,1,60.0,1,1,0,0,20.08,1,0.5,0,0,0,0,0,0,1,0,0,6,0
mphasis,https://www.mphasis.com,1,1,1,1,1,2,15,18390,0,1,60.0,1,1,0,0,0.0,1,0.56,10,0,0,0,1,0,1,0,0,8,1
SMB FINANCE PLC,https://www.smblk.com,1,1,1,1,1,2,13,7126,0,1,60.0,1,0,0,0,0.0,1,0.5,0,0,0,0,0,0,2,0,0,6,0
stanford university,https://www.stanford.edu,1,1,1,1,1,2,16,8715,0,1,60.0,0,1,0,0,0.0,1,0.85,15,0,0,0,1,1,1,0,0,8,1
exxonmobil,https://www.exxonmobil.com,1,1,1,0,1,2,18,9889,0,1,60.0,1,1,0,0,0.0,1,0.5,15,0,0,0,0,0,1,0,0,6,0
KOTMALE HOLDINGS PLC,,1,0,0,1,1,2,17,18686,0,0,60.0,0,0,0,0,0.0,0,0.5,0,0,0,0,0,0,1,0,1,2,1
Lucky Travel Global,https://www.lucky-travel-global.biz,0,1,1,0,0,2,27,1305,5,0,157.0,1,0,1,0,6.61,0,0.0,0,0,0,0,0,0,2,1,1,2,4
Export WhatsApp Jobs,https://www.export-whatsapp-jobs.info,0,1,1,0,1,2,29,1452,1,1,59.0,0,1,0,1,13.27,0,0.18,1,0,0,0,0,1,1,0,0,2,4
cleveland clinic,https://my.clevelandclinic.org,1,1,1,1,1,2,22,6721,1,1,60.0,1,1,0,1,40.75,1,0.5,0,0,0,0,0,0,1,0,0,7,1
upwork,https://www.upwork.com,1,0,1,0,0,2,14,228,0,1,60.0,0,0,0,0,61.33,1,0.5,10,0,0,0,0,0,1,0,0,2,0
edf,https://www.edf.fr,1,1,1,0,1,2,10,6144,0,1,60.0,0,0,0,0,43.25,1,0.5,20,0,0,1,1,1,1,0,0,6,1
Rupees Export Daily Jobs,https://www.rupees-export-daily-jo.org,0,1,1,1,1,1,30,3786,4,1,66.0,1,0,1,1,18.38,0,0.0,0,0,0,0,0,0,1,0,0,2,3
AMANA TAKAFUL PLC,https://www.takaful.lk,1,1,1,0,0,2,14,301,0,1,60.0,0,0,0,0,38.59,1,0.2,25,0,0,0,1,1,1,0,0,5,1
HOTEL SIGIRIYA PLC,https://www.centralbank.net.in,1,1,1,0,0,3,22,57,0,1,60.0,0,0,0,0,54.73,1,0.5,5,0,0,0,0,0,1,0,0,3,0
Lucky Forex Global,https://www.lucky-forex-global.net,0,1,1,0,0,1,26,3370,5,1,51.0,1,1,1,0,16.01,0,0.28,1,0,0,0,1,0,2,1,0,2,3
Travel Doubling Scheme,http://www.travel-doubling-scheme.biz,0,1,1,0,0,2,30,3796,2,1,162.0,0,1,0,1,7.46,0,0.22,2,0,1,0,0,0,1,1,0,3,3
Profit WhatsApp Jobs,https://www.profit-whatsapp-jobs.online,0,1,1,0,1,3,31,2427,1,1,84.0,0,1,1,1,26.03,0,0.0,0,0,0,0,0,0,2,1,0,1,5
MERCHANT BANK OF SRI LANKA & FINANCE PLC,https://www.mhdplc.com,1,1,1,1,1,2,14,8985,0,1,60.0,0,0,0,0,23.93,1,0.21,10,0,0,0,1,0,2,0,0,5,1
Bright Tech Online,https://www.bright-tech-online.org,0,1,1,1,1,2,26,1256,5,1,39.0,0,0,0,0,24.08,0,0.16,1,0,0,0,1,0,1,1,0,3,2
Online Form Fill Part Time 169,http://www.online-form-fill-part.club,0,1,1,0,0,1,30,1095,4,1,161.0,0,1,1,1,16.63,0,0.0,0,0,0,0,0,0,1,1,0,1,4
aetna,http://www.aetna.com,1,0,1,0,0,2,13,269,0,0,60.0,0,0,0,0,64.11,1,0.55,15,0,0,0,1,1,1,0,1,4,2
MADULSIMA  PLANTATIONS  PLC,https://mfpe.com,1,1,1,1,1,1,8,4547,0,1,60.0,0,0,0,0,0.24,1,0.5,5,0,0,0,0,0,2,0,0,5,0
Ceylon Tobacco Company PLC,https://www.ceylontobaccocompany.com,1,1,1,0,1,2,28,3772,0,1,60.0,1,0,0,0,13.3,1,0.5,10,0,0,0,0,0,1,0,0,5,0
hdfc bank,https://www.mapsofindia.com,1,1,1,1,1,2,19,10589,0,1,60.0,1,1,0,0,0.0,1,0.5,0,0,0,0,0,0,1,0,0,7,0
High Return Education Lanka,http://www.high-return-education.club,0,1,1,0,1,1,30,1219,5,1,75.0,1,0,1,1,17.34,0,0.2,2,0,0,0,0,0,1,1,0,3,3
Secret Export Method Lanka,http://www.secret-export-method-l.com,0,1,1,0,1,3,30,2723,4,1,51.0,1,0,0,1,32.47,1,0.0,0,0,0,0,0,0,1,1,0,2,2
Supreme Cashback Group,http://www.supreme-cashback-group.com,0,1,1,1,0,1,30,1577,2,1,164.0,0,1,1,1,11.72,1,0.34,1,0,0,0,1,0,1,1,0,3,2
mondelÄ“z international,https://www.mondelezinternational.com,1,1,1,1,1,2,29,4313,0,1,60.0,1,1,0,0,0.0,1,0.17,10,0,0,0,1,0,1,0,0,7,1
Free Typing Training Jobs,https://www.free-typing-training-j.info,0,1,1,1,1,1,31,2506,2,0,107.0,1,0,1,0,26.17,0,0.0,0,0,0,1,0,0,2,1,1,1,4
petrobras,https://petrobras.com.br,1,1,1,0,0,2,16,18983,0,1,60.0,0,0,0,0,0.0,1,0.42,20,1,0,1,1,0,2,0,0,6,1
LAKE HOUSE PRINTERS & PUBLISHERS PLC,,1,0,0,0,0,2,21,6438,0,0,60.0,0,0,0,0,0.0,0,0.5,5,0,0,0,0,0,1,0,1,0,1
AMANA TAKAFUL LIFE PLC,https://www.takaful.lk,1,1,1,0,0,2,14,301,0,1,60.0,0,0,0,0,38.59,1,0.23,5,0,0,0,1,0,1,0,0,3,1
Quick Import Earnings,http://www.quick-import-earnings.info,0,1,1,1,0,3,30,2244,3,1,68.0,1,0,1,0,7.19,1,0.0,0,0,0,0,0,0,2,1,0,1,2
thermo fisher scientific,https://www.thermofisher.com,1,1,1,0,0,2,20,231,0,1,60.0,1,0,0,0,0.0,1,0.5,5,1,1,1,0,0,2,0,0,7,0
centurylink,https://www.centurylink.com,1,1,1,1,1,2,19,137279,1,1,60.0,1,1,0,1,39.24,1,0.5,5,0,0,0,1,1,1,0,0,8,2
Import No Investment Needed,https://www.import-no-investment-n.club,0,1,1,0,1,1,31,2377,5,1,50.0,0,0,1,0,5.55,0,0.0,0,0,0,0,0,0,2,1,0,2,4
Elite Clicking Opportunities,http://www.elite-clicking-opportu.org,0,1,1,0,1,2,30,1889,5,0,128.0,0,0,1,1,34.33,0,0.0,0,0,0,0,0,0,1,0,1,2,2
